instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
4685,2011/7/19,3,0,7,2,0,2,1,1,0.72,0.6818,0.7,0.1642,13
4686,2011/7/19,3,0,7,3,0,2,1,1,0.72,0.6818,0.7,0.1642,3
4687,2011/7/19,3,0,7,4,0,2,1,1,0.72,0.6818,0.7,0.1343,5
4688,2011/7/19,3,0,7,5,0,2,1,2,0.7,0.6667,0.74,0.1045,19
4689,2011/7/19,3,0,7,6,0,2,1,2,0.72,0.697,0.74,0.1045,134
4690,2011/7/19,3,0,7,7,0,2,1,2,0.74,0.697,0.7,0.1642,315
4691,2011/7/19,3,0,7,8,0,2,1,2,0.76,0.7273,0.7,0.1642,412
4692,2011/7/19,3,0,7,9,0,2,1,2,0.8,0.7879,0.63,0.1343,199
4693,2011/7/19,3,0,7,10,0,2,1,2,0.82,0.7879,0.56,0.1642,141
4694,2011/7/19,3,0,7,11,0,2,1,1,0.82,0.803,0.59,0,127
4695,2011/7/19,3,0,7,12,0,2,1,1,0.84,0.8182,0.56,0.0896,153
4696,2011/7/19,3,0,7,13,0,2,1,1,0.86,0.8333,0.53,0.1045,172
4697,2011/7/19,3,0,7,14,0,2,1,1,0.86,0.8182,0.5,0.194,152
4698,2011/7/19,3,0,7,15,0,2,1,1,0.88,0.8182,0.44,0.194,158
4699,2011/7/19,3,0,7,16,0,2,1,1,0.9,0.8485,0.42,0.2985,277
4700,2011/7/19,3,0,7,17,0,2,1,1,0.8,0.803,0.66,0,513
4701,2011/7/19,3,0,7,18,0,2,1,1,0.8,0.803,0.66,0.1343,530
4702,2011/7/19,3,0,7,19,0,2,1,1,0.76,0.7424,0.75,0.194,388
4703,2011/7/19,3,0,7,20,0,2,1,1,0.74,0.7273,0.74,0.0896,277
4704,2011/7/19,3,0,7,21,0,2,1,1,0.74,0.7121,0.74,0.1343,241
4705,2011/7/19,3,0,7,22,0,2,1,1,0.74,0.7121,0.74,0,156
4706,2011/7/19,3,0,7,23,0,2,1,3,0.72,0.697,0.79,0.1642,92
4707,2011/7/20,3,0,7,0,0,3,1,1,0.7,0.6667,0.84,0.1045,40
4708,2011/7/20,3,0,7,1,0,3,1,1,0.7,0.6667,0.84,0,11
4709,2011/7/20,3,0,7,2,0,3,1,1,0.7,0.6667,0.84,0,9
4710,2011/7/20,3,0,7,3,0,3,1,1,0.7,0.6667,0.84,0.1045,6
4711,2011/7/20,3,0,7,4,0,3,1,1,0.68,0.6364,0.83,0,4
4712,2011/7/20,3,0,7,5,0,3,1,1,0.68,0.6364,0.83,0.1045,23
4713,2011/7/20,3,0,7,6,0,3,1,2,0.68,0.6364,0.89,0.1045,116
4714,2011/7/20,3,0,7,7,0,3,1,2,0.7,0.6667,0.84,0.1045,303
4715,2011/7/20,3,0,7,8,0,3,1,1,0.74,0.7121,0.74,0,438
4716,2011/7/20,3,0,7,9,0,3,1,1,0.74,0.697,0.7,0.0896,209
4717,2011/7/20,3,0,7,10,0,3,1,1,0.76,0.7273,0.7,0,110
4718,2011/7/20,3,0,7,11,0,3,1,1,0.8,0.7879,0.63,0.0896,142
4719,2011/7/20,3,0,7,12,0,3,1,1,0.82,0.803,0.59,0,149
4720,2011/7/20,3,0,7,13,0,3,1,1,0.84,0.8182,0.56,0.194,120
4721,2011/7/20,3,0,7,14,0,3,1,1,0.86,0.8333,0.53,0.2239,127
4722,2011/7/20,3,0,7,15,0,3,1,1,0.86,0.8182,0.5,0.1642,138
4723,2011/7/20,3,0,7,16,0,3,1,1,0.84,0.8182,0.56,0,234
4724,2011/7/20,3,0,7,17,0,3,1,1,0.84,0.8333,0.59,0.194,455
4725,2011/7/20,3,0,7,18,0,3,1,1,0.84,0.8333,0.59,0.2239,497
4726,2011/7/20,3,0,7,19,0,3,1,1,0.82,0.8485,0.67,0.1642,382
4727,2011/7/20,3,0,7,20,0,3,1,1,0.8,0.8333,0.75,0.2239,309
4728,2011/7/20,3,0,7,21,0,3,1,1,0.8,0.803,0.66,0.1642,242
4729,2011/7/20,3,0,7,22,0,3,1,1,0.78,0.7727,0.7,0.2239,169
4730,2011/7/20,3,0,7,23,0,3,1,1,0.76,0.7424,0.75,0.2537,99
4731,2011/7/21,3,0,7,0,0,4,1,2,0.76,0.7424,0.75,0.194,42
4732,2011/7/21,3,0,7,1,0,4,1,2,0.74,0.7273,0.84,0.2239,21
4733,2011/7/21,3,0,7,2,0,4,1,2,0.74,0.7273,0.84,0.2239,6
4734,2011/7/21,3,0,7,3,0,4,1,2,0.74,0.7121,0.79,0.1343,6
4735,2011/7/21,3,0,7,4,0,4,1,2,0.72,0.7121,0.84,0.1045,4
4736,2011/7/21,3,0,7,5,0,4,1,2,0.72,0.7121,0.84,0.1045,18
4737,2011/7/21,3,0,7,6,0,4,1,2,0.72,0.7121,0.84,0.1045,117
4738,2011/7/21,3,0,7,7,0,4,1,2,0.74,0.7273,0.84,0.1343,274
4739,2011/7/21,3,0,7,8,0,4,1,2,0.76,0.7576,0.79,0.1642,381
4740,2011/7/21,3,0,7,9,0,4,1,2,0.8,0.8182,0.75,0.2537,200
4741,2011/7/21,3,0,7,10,0,4,1,2,0.82,0.8636,0.71,0.2239,78
4742,2011/7/21,3,0,7,11,0,4,1,2,0.86,0.8939,0.63,0.2985,106
4743,2011/7/21,3,0,7,12,0,4,1,1,0.88,0.8939,0.56,0.3284,135
4744,2011/7/21,3,0,7,13,0,4,1,1,0.88,0.8939,0.56,0.2985,102
4745,2011/7/21,3,0,7,14,0,4,1,1,0.9,0.8939,0.5,0.3582,147
4746,2011/7/21,3,0,7,15,0,4,1,1,0.9,0.9242,0.53,0.2537,133
4747,2011/7/21,3,0,7,16,0,4,1,1,0.92,0.9242,0.48,0.2836,210
4748,2011/7/21,3,0,7,17,0,4,1,1,0.92,0.9091,0.45,0.2985,414
4749,2011/7/21,3,0,7,18,0,4,1,1,0.9,0.8939,0.5,0.2836,382
4750,2011/7/21,3,0,7,19,0,4,1,1,0.86,0.9242,0.67,0.2836,284
4751,2011/7/21,3,0,7,20,0,4,1,1,0.84,0.8939,0.71,0.2239,237
4752,2011/7/21,3,0,7,21,0,4,1,1,0.82,0.8939,0.75,0.2239,225
4753,2011/7/21,3,0,7,22,0,4,1,1,0.82,0.8636,0.71,0.1642,149
4754,2011/7/21,3,0,7,23,0,4,1,1,0.8,0.8182,0.71,0.1642,113
4755,2011/7/22,3,0,7,0,0,5,1,1,0.82,0.8333,0.63,0.1343,60
4756,2011/7/22,3,0,7,1,0,5,1,1,0.8,0.7879,0.63,0,24
4757,2011/7/22,3,0,7,2,0,5,1,1,0.78,0.803,0.79,0.1343,14
4758,2011/7/22,3,0,7,3,0,5,1,1,0.78,0.7879,0.75,0.1045,7
4759,2011/7/22,3,0,7,4,0,5,1,1,0.76,0.7424,0.75,0.1045,13
4760,2011/7/22,3,0,7,5,0,5,1,1,0.74,0.7121,0.79,0.1045,19
4761,2011/7/22,3,0,7,6,0,5,1,1,0.76,0.7424,0.75,0.0896,96
4762,2011/7/22,3,0,7,7,0,5,1,2,0.8,0.803,0.66,0.1045,252
4763,2011/7/22,3,0,7,8,0,5,1,2,0.84,0.8485,0.63,0.1642,322
4764,2011/7/22,3,0,7,9,0,5,1,1,0.86,0.8939,0.63,0.0896,208
4765,2011/7/22,3,0,7,10,0,5,1,1,0.9,0.9242,0.53,0.0896,115
4766,2011/7/22,3,0,7,11,0,5,1,1,0.9,0.8939,0.5,0.1045,109
4767,2011/7/22,3,0,7,12,0,5,1,1,0.94,0.9545,0.48,0.1642,115
4768,2011/7/22,3,0,7,13,0,5,1,1,0.94,0.9848,0.51,0.1642,123
4769,2011/7/22,3,0,7,14,0,5,1,1,0.96,1,0.48,0.2985,101
4770,2011/7/22,3,0,7,15,0,5,1,1,0.94,0.9848,0.51,0.2985,133
4771,2011/7/22,3,0,7,16,0,5,1,3,0.9,0.8333,0.39,0.2985,182
4772,2011/7/22,3,0,7,17,0,5,1,1,0.88,0.8485,0.47,0.1045,306
4773,2011/7/22,3,0,7,18,0,5,1,1,0.9,0.8182,0.37,0.1642,284
4774,2011/7/22,3,0,7,19,0,5,1,2,0.86,0.7879,0.41,0.1045,250
4775,2011/7/22,3,0,7,20,0,5,1,1,0.84,0.8182,0.56,0,212
4776,2011/7/22,3,0,7,21,0,5,1,1,0.82,0.803,0.59,0.0896,190
4777,2011/7/22,3,0,7,22,0,5,1,2,0.84,0.7879,0.49,0.0896,149
4778,2011/7/22,3,0,7,23,0,5,1,1,0.8,0.7879,0.63,0.194,103
4779,2011/7/23,3,0,7,0,0,6,0,1,0.82,0.7879,0.56,0,101
4780,2011/7/23,3,0,7,1,0,6,0,1,0.82,0.7727,0.52,0.1045,70
4781,2011/7/23,3,0,7,2,0,6,0,1,0.82,0.7727,0.52,0,61
4782,2011/7/23,3,0,7,3,0,6,0,1,0.78,0.7576,0.66,0.0896,22
4783,2011/7/23,3,0,7,4,0,6,0,1,0.76,0.7273,0.66,0.1045,9
4784,2011/7/23,3,0,7,5,0,6,0,1,0.76,0.7121,0.62,0.1343,7
4785,2011/7/23,3,0,7,6,0,6,0,1,0.8,0.7424,0.52,0.1343,25
4786,2011/7/23,3,0,7,7,0,6,0,1,0.8,0.7424,0.52,0.1045,45
4787,2011/7/23,3,0,7,8,0,6,0,1,0.84,0.7879,0.49,0.2537,109
4788,2011/7/23,3,0,7,9,0,6,0,1,0.84,0.7879,0.49,0.1642,132
4789,2011/7/23,3,0,7,10,0,6,0,1,0.86,0.7879,0.41,0.2239,198
4790,2011/7/23,3,0,7,11,0,6,0,1,0.9,0.8182,0.37,0.194,216
4791,2011/7/23,3,0,7,12,0,6,0,1,0.92,0.8636,0.37,0.1045,235
4792,2011/7/23,3,0,7,13,0,6,0,1,0.94,0.8788,0.38,0.1642,245
4793,2011/7/23,3,0,7,14,0,6,0,1,0.92,0.8939,0.42,0,236
4794,2011/7/23,3,0,7,15,0,6,0,1,0.94,0.8788,0.38,0,215
4795,2011/7/23,3,0,7,16,0,6,0,1,0.94,0.8788,0.38,0.1343,221
4796,2011/7/23,3,0,7,17,0,6,0,1,0.94,0.8788,0.38,0.1343,197
4797,2011/7/23,3,0,7,18,0,6,0,1,0.92,0.8788,0.4,0.2239,196
4798,2011/7/23,3,0,7,19,0,6,0,2,0.82,0.803,0.59,0.1343,217
4799,2011/7/23,3,0,7,20,0,6,0,1,0.82,0.803,0.59,0.2239,145
4800,2011/7/23,3,0,7,21,0,6,0,1,0.82,0.803,0.59,0.2239,154
4801,2011/7/23,3,0,7,22,0,6,0,1,0.8,0.7727,0.59,0.194,125
4802,2011/7/23,3,0,7,23,0,6,0,1,0.8,0.7727,0.59,0.1045,104
4803,2011/7/24,3,0,7,0,0,0,0,1,0.8,0.7727,0.59,0.1045,119
4804,2011/7/24,3,0,7,1,0,0,0,1,0.78,0.7576,0.66,0.1045,96
4805,2011/7/24,3,0,7,2,0,0,0,1,0.8,0.7879,0.63,0.0896,60
4806,2011/7/24,3,0,7,3,0,0,0,1,0.8,0.7879,0.63,0.0896,37
4807,2011/7/24,3,0,7,4,0,0,0,1,0.78,0.7576,0.66,0.1045,6
4808,2011/7/24,3,0,7,5,0,0,0,1,0.78,0.7576,0.66,0.0896,8
4809,2011/7/24,3,0,7,6,0,0,0,2,0.8,0.7879,0.63,0.0896,22
4810,2011/7/24,3,0,7,7,0,0,0,1,0.8,0.7727,0.59,0.1343,35
4811,2011/7/24,3,0,7,8,0,0,0,1,0.82,0.7879,0.56,0.2836,104
4812,2011/7/24,3,0,7,9,0,0,0,1,0.82,0.7879,0.56,0.3881,154
4813,2011/7/24,3,0,7,10,0,0,0,1,0.86,0.8182,0.5,0.3284,226
4814,2011/7/24,3,0,7,11,0,0,0,1,0.84,0.803,0.53,0.2537,243
4815,2011/7/24,3,0,7,12,0,0,0,1,0.9,0.8636,0.45,0.1642,246
4816,2011/7/24,3,0,7,13,0,0,0,1,0.86,0.803,0.47,0.2239,252
4817,2011/7/24,3,0,7,14,0,0,0,1,0.86,0.8182,0.5,0.2836,283
4818,2011/7/24,3,0,7,15,0,0,0,1,0.9,0.8485,0.42,0.2537,238
4819,2011/7/24,3,0,7,16,0,0,0,1,0.9,0.8485,0.42,0.2537,249
4820,2011/7/24,3,0,7,17,0,0,0,1,0.9,0.8333,0.39,0.1045,249
4821,2011/7/24,3,0,7,18,0,0,0,1,0.88,0.8182,0.42,0.1642,243
4822,2011/7/24,3,0,7,19,0,0,0,1,0.86,0.803,0.47,0.1642,240
4823,2011/7/24,3,0,7,20,0,0,0,1,0.84,0.7879,0.49,0.1642,195
4824,2011/7/24,3,0,7,21,0,0,0,1,0.8,0.7879,0.63,0.1343,153
4825,2011/7/24,3,0,7,22,0,0,0,1,0.78,0.7576,0.66,0,98
4826,2011/7/24,3,0,7,23,0,0,0,2,0.76,0.7273,0.7,0.0896,50
4827,2011/7/25,3,0,7,0,0,1,1,2,0.76,0.7273,0.7,0,34
4828,2011/7/25,3,0,7,1,0,1,1,2,0.76,0.7424,0.75,0.0896,12
4829,2011/7/25,3,0,7,2,0,1,1,2,0.74,0.7121,0.79,0.0896,6
4830,2011/7/25,3,0,7,3,0,1,1,1,0.74,0.7121,0.79,0,4
4831,2011/7/25,3,0,7,4,0,1,1,1,0.72,0.7121,0.84,0.0896,6
4832,2011/7/25,3,0,7,5,0,1,1,1,0.72,0.7121,0.84,0.0896,24
4833,2011/7/25,3,0,7,6,0,1,1,2,0.72,0.7121,0.84,0.0896,107
4834,2011/7/25,3,0,7,7,0,1,1,2,0.74,0.7121,0.79,0,277
4835,2011/7/25,3,0,7,8,0,1,1,2,0.76,0.7424,0.75,0,387
4836,2011/7/25,3,0,7,9,0,1,1,1,0.8,0.803,0.66,0,135
4837,2011/7/25,3,0,7,10,0,1,1,1,0.82,0.803,0.59,0,84
4838,2011/7/25,3,0,7,11,0,1,1,2,0.84,0.8333,0.59,0.194,107
4839,2011/7/25,3,0,7,12,0,1,1,2,0.84,0.8333,0.59,0.194,67
4840,2011/7/25,3,0,7,13,0,1,1,2,0.74,0.7121,0.74,0.1343,78
4841,2011/7/25,3,0,7,14,0,1,1,2,0.72,0.697,0.79,0.194,90
4842,2011/7/25,3,0,7,15,0,1,1,1,0.7,0.6667,0.84,0.3881,112
4843,2011/7/25,3,0,7,16,0,1,1,1,0.7,0.6667,0.84,0.2239,198
4844,2011/7/25,3,0,7,17,0,1,1,1,0.72,0.697,0.74,0,485
4845,2011/7/25,3,0,7,18,0,1,1,1,0.74,0.7121,0.74,0.0896,533
4846,2011/7/25,3,0,7,19,0,1,1,1,0.74,0.697,0.7,0.0896,386
4847,2011/7/25,3,0,7,20,0,1,1,1,0.72,0.697,0.74,0.1343,302
4848,2011/7/25,3,0,7,21,0,1,1,1,0.7,0.6667,0.84,0,194
4849,2011/7/25,3,0,7,22,0,1,1,1,0.7,0.6667,0.84,0,125
4850,2011/7/25,3,0,7,23,0,1,1,1,0.7,0.6667,0.84,0.0896,87
4851,2011/7/26,3,0,7,0,0,2,1,1,0.7,0.6667,0.79,0.1045,28
4852,2011/7/26,3,0,7,1,0,2,1,1,0.7,0.6667,0.79,0.1045,12
4853,2011/7/26,3,0,7,2,0,2,1,1,0.68,0.6364,0.89,0.1045,7
4854,2011/7/26,3,0,7,3,0,2,1,1,0.68,0.6364,0.89,0.1343,4
4855,2011/7/26,3,0,7,4,0,2,1,1,0.68,0.6364,0.88,0.1642,6
4856,2011/7/26,3,0,7,5,0,2,1,1,0.66,0.5909,0.89,0.0896,27
4857,2011/7/26,3,0,7,6,0,2,1,1,0.68,0.6364,0.83,0.2239,110
4858,2011/7/26,3,0,7,7,0,2,1,1,0.72,0.6818,0.66,0.2836,318
4859,2011/7/26,3,0,7,8,0,2,1,1,0.74,0.6818,0.55,0.194,424
4860,2011/7/26,3,0,7,9,0,2,1,1,0.76,0.6818,0.4,0.2239,187
4861,2011/7/26,3,0,7,10,0,2,1,1,0.8,0.697,0.31,0.2239,138
4862,2011/7/26,3,0,7,11,0,2,1,1,0.82,0.7121,0.3,0,151
4863,2011/7/26,3,0,7,12,0,2,1,1,0.84,0.7273,0.28,0,147
4864,2011/7/26,3,0,7,13,0,2,1,1,0.84,0.7273,0.32,0.2985,182
4865,2011/7/26,3,0,7,14,0,2,1,1,0.86,0.7424,0.3,0.2836,147
4866,2011/7/26,3,0,7,15,0,2,1,1,0.88,0.7576,0.28,0.3284,163
4867,2011/7/26,3,0,7,16,0,2,1,1,0.86,0.7576,0.36,0.2836,254
4868,2011/7/26,3,0,7,17,0,2,1,1,0.86,0.7576,0.36,0.3582,537
4869,2011/7/26,3,0,7,18,0,2,1,1,0.84,0.7424,0.39,0.3881,546
4870,2011/7/26,3,0,7,19,0,2,1,1,0.82,0.7424,0.43,0.2985,398
4871,2011/7/26,3,0,7,20,0,2,1,1,0.8,0.7273,0.46,0.2537,290
4872,2011/7/26,3,0,7,21,0,2,1,1,0.78,0.7121,0.49,0.2239,267
4873,2011/7/26,3,0,7,22,0,2,1,1,0.76,0.697,0.55,0.1343,158
4874,2011/7/26,3,0,7,23,0,2,1,1,0.76,0.7121,0.58,0.1045,89
4875,2011/7/27,3,0,7,0,0,3,1,2,0.78,0.7121,0.52,0.1642,45
4876,2011/7/27,3,0,7,1,0,3,1,1,0.78,0.7121,0.49,0.194,10
4877,2011/7/27,3,0,7,2,0,3,1,1,0.76,0.697,0.52,0.2985,6
4878,2011/7/27,3,0,7,3,0,3,1,1,0.72,0.6667,0.58,0.1642,4
4879,2011/7/27,3,0,7,4,0,3,1,1,0.72,0.6667,0.51,0.194,4
4880,2011/7/27,3,0,7,5,0,3,1,1,0.7,0.6515,0.54,0.2836,18
4881,2011/7/27,3,0,7,6,0,3,1,1,0.7,0.6515,0.54,0.2239,123
4882,2011/7/27,3,0,7,7,0,3,1,1,0.72,0.6667,0.48,0.2537,347
4883,2011/7/27,3,0,7,8,0,3,1,1,0.74,0.6667,0.42,0.2537,433
4884,2011/7/27,3,0,7,9,0,3,1,1,0.76,0.6667,0.35,0.2537,216
4885,2011/7/27,3,0,7,10,0,3,1,1,0.78,0.6818,0.33,0,114
4886,2011/7/27,3,0,7,11,0,3,1,1,0.8,0.697,0.31,0,136
4887,2011/7/27,3,0,7,12,0,3,1,1,0.82,0.7121,0.3,0.2836,169
4888,2011/7/27,3,0,7,13,0,3,1,1,0.84,0.7273,0.3,0.3582,180
4889,2011/7/27,3,0,7,14,0,3,1,1,0.84,0.7273,0.28,0.2239,127
4890,2011/7/27,3,0,7,15,0,3,1,1,0.86,0.7424,0.26,0.2537,140
4891,2011/7/27,3,0,7,16,0,3,1,1,0.86,0.7273,0.25,0.1642,268
4892,2011/7/27,3,0,7,17,0,3,1,1,0.84,0.7121,0.26,0.2239,572
4893,2011/7/27,3,0,7,18,0,3,1,1,0.82,0.7121,0.28,0.1045,541
4894,2011/7/27,3,0,7,19,0,3,1,1,0.8,0.697,0.29,0.0896,375
4895,2011/7/27,3,0,7,20,0,3,1,1,0.76,0.6818,0.45,0.2239,294
4896,2011/7/27,3,0,7,21,0,3,1,1,0.74,0.6667,0.48,0.1045,245
4897,2011/7/27,3,0,7,22,0,3,1,1,0.72,0.6667,0.48,0,180
4898,2011/7/27,3,0,7,23,0,3,1,1,0.74,0.6667,0.45,0.0896,109
4899,2011/7/28,3,0,7,0,0,4,1,1,0.7,0.6515,0.51,0.1343,45
4900,2011/7/28,3,0,7,1,0,4,1,1,0.72,0.6667,0.51,0,29
4901,2011/7/28,3,0,7,2,0,4,1,1,0.72,0.6667,0.54,0.1045,7
4902,2011/7/28,3,0,7,3,0,4,1,1,0.72,0.6667,0.54,0,5
4903,2011/7/28,3,0,7,4,0,4,1,1,0.7,0.6515,0.61,0.1045,6
4904,2011/7/28,3,0,7,5,0,4,1,1,0.7,0.6515,0.65,0.1045,27
4905,2011/7/28,3,0,7,6,0,4,1,1,0.7,0.6515,0.7,0.0896,116
4906,2011/7/28,3,0,7,7,0,4,1,1,0.72,0.6818,0.7,0.1642,305
4907,2011/7/28,3,0,7,8,0,4,1,1,0.74,0.697,0.66,0.1642,456
4908,2011/7/28,3,0,7,9,0,4,1,1,0.78,0.7424,0.59,0.194,210
4909,2011/7/28,3,0,7,10,0,4,1,1,0.8,0.7576,0.55,0.2836,116
4910,2011/7/28,3,0,7,11,0,4,1,1,0.84,0.8182,0.56,0.2836,154
4911,2011/7/28,3,0,7,12,0,4,1,1,0.84,0.803,0.53,0.2537,186
4912,2011/7/28,3,0,7,13,0,4,1,1,0.86,0.803,0.47,0.2537,152
4913,2011/7/28,3,0,7,14,0,4,1,2,0.84,0.7879,0.49,0.2537,138
4914,2011/7/28,3,0,7,15,0,4,1,1,0.86,0.8182,0.5,0.194,146
4915,2011/7/28,3,0,7,16,0,4,1,1,0.86,0.803,0.47,0.1642,256
4916,2011/7/28,3,0,7,17,0,4,1,1,0.84,0.803,0.53,0.194,468
4917,2011/7/28,3,0,7,18,0,4,1,1,0.84,0.8182,0.56,0.2239,483
4918,2011/7/28,3,0,7,19,0,4,1,1,0.82,0.803,0.59,0.194,322
4919,2011/7/28,3,0,7,20,0,4,1,1,0.8,0.7879,0.63,0.194,270
4920,2011/7/28,3,0,7,21,0,4,1,1,0.78,0.7576,0.66,0.2836,196
4921,2011/7/28,3,0,7,22,0,4,1,1,0.76,0.7273,0.7,0.2537,174
4922,2011/7/28,3,0,7,23,0,4,1,1,0.76,0.7424,0.75,0.194,123
4923,2011/7/29,3,0,7,0,0,5,1,1,0.74,0.7121,0.79,0.1642,57
4924,2011/7/29,3,0,7,1,0,5,1,1,0.74,0.7121,0.79,0.1343,34
4925,2011/7/29,3,0,7,2,0,5,1,1,0.74,0.7121,0.79,0,13
4926,2011/7/29,3,0,7,3,0,5,1,1,0.74,0.7121,0.79,0,11
4927,2011/7/29,3,0,7,4,0,5,1,1,0.72,0.7121,0.84,0.1343,6
4928,2011/7/29,3,0,7,5,0,5,1,1,0.72,0.7121,0.84,0,27
4929,2011/7/29,3,0,7,6,0,5,1,2,0.72,0.7121,0.84,0,90
4930,2011/7/29,3,0,7,7,0,5,1,2,0.74,0.7121,0.79,0.0896,254
4931,2011/7/29,3,0,7,8,0,5,1,2,0.76,0.7727,0.77,0,384
4932,2011/7/29,3,0,7,9,0,5,1,1,0.86,0.803,0.47,0.2537,179
4933,2011/7/29,3,0,7,10,0,5,1,1,0.9,0.8485,0.42,0.2836,106
4934,2011/7/29,3,0,7,11,0,5,1,1,0.92,0.8788,0.4,0.2985,161
4935,2011/7/29,3,0,7,12,0,5,1,1,0.96,0.8636,0.31,0.2836,135
4936,2011/7/29,3,0,7,13,0,5,1,1,0.94,0.8333,0.31,0,156
4937,2011/7/29,3,0,7,14,0,5,1,1,0.96,0.8636,0.3,0.2239,148
4938,2011/7/29,3,0,7,15,0,5,1,1,0.96,0.8636,0.3,0.2537,169
4939,2011/7/29,3,0,7,16,0,5,1,1,0.96,0.8636,0.3,0.3881,233
4940,2011/7/29,3,0,7,17,0,5,1,1,0.96,0.8636,0.3,0.2985,421
4941,2011/7/29,3,0,7,18,0,5,1,1,0.92,0.8636,0.37,0.3284,362
4942,2011/7/29,3,0,7,19,0,5,1,1,0.9,0.8485,0.42,0.2239,241
4943,2011/7/29,3,0,7,20,0,5,1,1,0.86,0.7879,0.41,0.3284,206
4944,2011/7/29,3,0,7,21,0,5,1,1,0.82,0.7576,0.46,0.1642,163
4945,2011/7/29,3,0,7,22,0,5,1,1,0.8,0.7424,0.49,0.2239,174
4946,2011/7/29,3,0,7,23,0,5,1,1,0.78,0.7121,0.52,0.1045,116
4947,2011/7/30,3,0,7,0,0,6,0,1,0.76,0.697,0.55,0.194,133
4948,2011/7/30,3,0,7,1,0,6,0,1,0.76,0.697,0.55,0.0896,90
4949,2011/7/30,3,0,7,2,0,6,0,1,0.76,0.697,0.55,0.1045,42
4950,2011/7/30,3,0,7,3,0,6,0,1,0.74,0.6818,0.62,0.1642,43
4951,2011/7/30,3,0,7,4,0,6,0,1,0.72,0.6818,0.66,0.1642,10
4952,2011/7/30,3,0,7,5,0,6,0,1,0.72,0.6818,0.7,0.2836,13
4953,2011/7/30,3,0,7,6,0,6,0,1,0.72,0.6818,0.7,0.2985,24
4954,2011/7/30,3,0,7,7,0,6,0,1,0.76,0.7273,0.66,0.194,42
4955,2011/7/30,3,0,7,8,0,6,0,1,0.78,0.7424,0.59,0.2239,114
4956,2011/7/30,3,0,7,9,0,6,0,1,0.82,0.7576,0.46,0.2985,174
4957,2011/7/30,3,0,7,10,0,6,0,1,0.82,0.7424,0.41,0.2985,261
4958,2011/7/30,3,0,7,11,0,6,0,1,0.84,0.7424,0.36,0.194,317
4959,2011/7/30,3,0,7,12,0,6,0,1,0.84,0.7273,0.32,0.1642,341
4960,2011/7/30,3,0,7,13,0,6,0,1,0.88,0.7576,0.29,0,308
4961,2011/7/30,3,0,7,14,0,6,0,1,0.9,0.7879,0.29,0,305
4962,2011/7/30,3,0,7,15,0,6,0,1,0.9,0.803,0.31,0.1343,302
4963,2011/7/30,3,0,7,16,0,6,0,1,0.9,0.7879,0.27,0.2239,302
4964,2011/7/30,3,0,7,17,0,6,0,1,0.9,0.7879,0.29,0.1045,302
4965,2011/7/30,3,0,7,18,0,6,0,1,0.88,0.7576,0.28,0.194,299
4966,2011/7/30,3,0,7,19,0,6,0,1,0.74,0.6515,0.33,0.2239,256
4967,2011/7/30,3,0,7,20,0,6,0,1,0.82,0.7424,0.43,0.1343,206
4968,2011/7/30,3,0,7,21,0,6,0,1,0.8,0.7424,0.49,0.1642,205
4969,2011/7/30,3,0,7,22,0,6,0,1,0.78,0.7121,0.52,0.1045,209
4970,2011/7/30,3,0,7,23,0,6,0,1,0.76,0.697,0.55,0.0896,177
4971,2011/7/31,3,0,7,0,0,0,0,1,0.76,0.697,0.55,0.0896,113
4972,2011/7/31,3,0,7,1,0,0,0,1,0.74,0.6818,0.62,0.0896,79
4973,2011/7/31,3,0,7,2,0,0,0,1,0.74,0.697,0.66,0.0896,67
4974,2011/7/31,3,0,7,3,0,0,0,1,0.74,0.697,0.66,0,50
4975,2011/7/31,3,0,7,4,0,0,0,1,0.72,0.6818,0.7,0,13
4976,2011/7/31,3,0,7,5,0,0,0,1,0.72,0.6818,0.69,0,8
4977,2011/7/31,3,0,7,6,0,0,0,1,0.74,0.697,0.7,0,13
4978,2011/7/31,3,0,7,7,0,0,0,1,0.74,0.6818,0.58,0.1343,45
4979,2011/7/31,3,0,7,8,0,0,0,1,0.76,0.697,0.55,0.2239,142
4980,2011/7/31,3,0,7,9,0,0,0,1,0.8,0.7424,0.49,0,183
4981,2011/7/31,3,0,7,10,0,0,0,1,0.84,0.7424,0.36,0.1642,254
4982,2011/7/31,3,0,7,11,0,0,0,1,0.86,0.7424,0.28,0.1642,275
4983,2011/7/31,3,0,7,12,0,0,0,1,0.9,0.7727,0.25,0.194,338
4984,2011/7/31,3,0,7,13,0,0,0,1,0.9,0.7727,0.24,0.1343,294
4985,2011/7/31,3,0,7,14,0,0,0,1,0.9,0.7727,0.24,0.1642,326
4986,2011/7/31,3,0,7,15,0,0,0,1,0.92,0.7727,0.18,0.2985,293
4987,2011/7/31,3,0,7,16,0,0,0,1,0.92,0.7727,0.17,0.2836,306
4988,2011/7/31,3,0,7,17,0,0,0,1,0.92,0.7727,0.16,0.1642,320
4989,2011/7/31,3,0,7,18,0,0,0,1,0.86,0.7879,0.41,0.2836,304
4990,2011/7/31,3,0,7,19,0,0,0,1,0.8,0.7576,0.55,0.3284,274
4991,2011/7/31,3,0,7,20,0,0,0,1,0.8,0.7576,0.55,0.3284,275
