instant,dteday,hr,weathersit,temp,atemp,hum,windspeed,season,holiday,weekday,workingday,cnt
7769,2011/11/25,7,1,10.66,15.15,81,0,4,0,5,1,35
7770,2011/11/25,8,1,10.66,13.635,81,8.9981,4,0,5,1,74
7771,2011/11/25,9,1,13.12,17.425,76,0,4,0,5,1,95
7772,2011/11/25,10,1,14.76,17.425,71,11.0014,4,0,5,1,142
7773,2011/11/25,11,1,16.4,20.455,66,7.0015,4,0,5,1,226
7774,2011/11/25,12,1,18.86,22.725,51,7.0015,4,0,5,1,272
7775,2011/11/25,13,1,20.5,24.24,45,15.0013,4,0,5,1,283
7776,2011/11/25,14,1,21.32,25,39,15.0013,4,0,5,1,272
7777,2011/11/25,15,1,21.32,25,36,12.998,4,0,5,1,310
7778,2011/11/25,16,1,20.5,24.24,39,11.0014,4,0,5,1,261
7779,2011/11/25,17,1,20.5,24.24,34,7.0015,4,0,5,1,184
7780,2011/11/25,18,1,18.86,22.725,44,6.0032,4,0,5,1,153
7781,2011/11/25,19,1,17.22,21.21,67,0,4,0,5,1,134
7782,2011/11/25,20,1,16.4,20.455,58,6.0032,4,0,5,1,95
7783,2011/11/25,21,1,14.76,18.94,71,0,4,0,5,1,85
7784,2011/11/25,22,1,13.94,17.425,71,6.0032,4,0,5,1,58
7785,2011/11/25,23,1,13.94,17.425,76,7.0015,4,0,5,1,33
7786,2011/11/26,0,1,13.94,17.425,76,7.0015,4,0,6,0,47
7787,2011/11/26,1,1,13.12,16.665,76,6.0032,4,0,6,0,29
7788,2011/11/26,2,1,12.3,15.91,81,7.0015,4,0,6,0,23
7789,2011/11/26,3,1,12.3,16.665,81,0,4,0,6,0,17
7790,2011/11/26,4,1,12.3,16.665,81,0,4,0,6,0,4
7791,2011/11/26,5,1,12.3,15.91,75,7.0015,4,0,6,0,3
7792,2011/11/26,6,2,12.3,15.91,75,6.0032,4,0,6,0,10
7793,2011/11/26,7,1,10.66,13.635,87,7.0015,4,0,6,0,17
7794,2011/11/26,8,1,13.12,16.665,76,6.0032,4,0,6,0,60
7795,2011/11/26,9,1,13.94,17.425,76,6.0032,4,0,6,0,83
7796,2011/11/26,10,1,14.76,18.94,81,0,4,0,6,0,141
7797,2011/11/26,11,1,16.4,20.455,62,7.0015,4,0,6,0,230
7798,2011/11/26,12,1,18.04,21.97,51,0,4,0,6,0,309
7799,2011/11/26,13,1,19.68,23.485,44,0,4,0,6,0,325
7800,2011/11/26,14,2,19.68,23.485,48,8.9981,4,0,6,0,299
7801,2011/11/26,15,2,20.5,24.24,42,7.0015,4,0,6,0,314
7802,2011/11/26,16,2,18.86,22.725,47,8.9981,4,0,6,0,275
7803,2011/11/26,17,2,18.86,22.725,47,8.9981,4,0,6,0,184
7804,2011/11/26,18,2,17.22,21.21,62,11.0014,4,0,6,0,185
7805,2011/11/26,19,2,16.4,20.455,71,6.0032,4,0,6,0,146
7806,2011/11/26,20,2,17.22,21.21,58,0,4,0,6,0,141
7807,2011/11/26,21,2,15.58,19.695,82,0,4,0,6,0,92
7808,2011/11/26,22,2,15.58,19.695,76,0,4,0,6,0,65
7809,2011/11/26,23,1,14.76,18.94,81,0,4,0,6,0,69
7810,2011/11/27,0,1,14.76,18.94,81,0,4,0,0,0,46
7811,2011/11/27,1,1,14.76,18.94,81,0,4,0,0,0,44
7812,2011/11/27,2,1,13.94,18.18,81,0,4,0,0,0,31
7813,2011/11/27,3,1,13.94,18.18,87,0,4,0,0,0,17
7814,2011/11/27,4,1,13.94,17.425,87,7.0015,4,0,0,0,4
7815,2011/11/27,5,1,14.76,17.425,87,12.998,4,0,0,0,5
7816,2011/11/27,6,1,15.58,19.695,82,11.0014,4,0,0,0,9
7817,2011/11/27,7,1,15.58,19.695,87,15.0013,4,0,0,0,23
7818,2011/11/27,8,1,16.4,20.455,82,19.9995,4,0,0,0,42
7819,2011/11/27,9,1,18.86,22.725,72,19.0012,4,0,0,0,111
7820,2011/11/27,10,1,18.86,22.725,72,19.0012,4,0,0,0,189
7821,2011/11/27,11,1,20.5,24.24,63,23.9994,4,0,0,0,240
7822,2011/11/27,12,1,22.14,25.76,56,19.0012,4,0,0,0,256
7823,2011/11/27,13,1,22.14,25.76,60,12.998,4,0,0,0,313
7824,2011/11/27,14,1,25.42,31.06,43,31.0009,4,0,0,0,313
7825,2011/11/27,15,1,25.42,31.06,43,19.0012,4,0,0,0,317
7826,2011/11/27,16,1,22.96,26.515,52,16.9979,4,0,0,0,323
7827,2011/11/27,17,1,22.14,25.76,56,12.998,4,0,0,0,204
7828,2011/11/27,18,1,20.5,24.24,63,11.0014,4,0,0,0,155
7829,2011/11/27,19,1,19.68,23.485,67,15.0013,4,0,0,0,139
7830,2011/11/27,20,1,20.5,24.24,63,16.9979,4,0,0,0,104
7831,2011/11/27,21,1,19.68,23.485,67,19.0012,4,0,0,0,88
7832,2011/11/27,22,1,19.68,23.485,72,16.9979,4,0,0,0,66
7833,2011/11/27,23,1,19.68,23.485,72,16.9979,4,0,0,0,32
7834,2011/11/28,0,1,18.86,22.725,77,19.0012,4,0,1,1,16
7835,2011/11/28,1,1,18.86,22.725,77,19.9995,4,0,1,1,13
7836,2011/11/28,3,1,18.04,21.97,88,15.0013,4,0,1,1,5
7837,2011/11/28,4,1,18.04,21.97,82,6.0032,4,0,1,1,4
7838,2011/11/28,5,1,16.4,20.455,87,0,4,0,1,1,34
7839,2011/11/28,6,1,17.22,21.21,82,6.0032,4,0,1,1,104
7840,2011/11/28,7,1,17.22,21.21,88,0,4,0,1,1,277
7841,2011/11/28,8,2,17.22,21.21,94,0,4,0,1,1,407
7842,2011/11/28,9,2,18.04,21.97,88,15.0013,4,0,1,1,208
7843,2011/11/28,10,2,19.68,23.485,77,8.9981,4,0,1,1,107
7844,2011/11/28,11,2,21.32,25,68,7.0015,4,0,1,1,118
7845,2011/11/28,12,1,22.96,26.515,60,7.0015,4,0,1,1,178
7846,2011/11/28,13,2,23.78,27.275,56,0,4,0,1,1,162
7847,2011/11/28,14,1,24.6,31.06,56,0,4,0,1,1,143
7848,2011/11/28,15,1,23.78,27.275,60,11.0014,4,0,1,1,150
7849,2011/11/28,16,1,22.96,26.515,60,12.998,4,0,1,1,264
7850,2011/11/28,17,1,23.78,27.275,56,12.998,4,0,1,1,468
7851,2011/11/28,18,1,22.96,26.515,64,15.0013,4,0,1,1,416
7852,2011/11/28,19,1,22.14,25.76,73,15.0013,4,0,1,1,264
7853,2011/11/28,20,2,22.14,25.76,73,16.9979,4,0,1,1,218
7854,2011/11/28,21,2,22.14,25.76,77,15.0013,4,0,1,1,156
7855,2011/11/28,22,2,21.32,25,83,7.0015,4,0,1,1,109
7856,2011/11/28,23,2,21.32,25,83,8.9981,4,0,1,1,46
7857,2011/11/29,0,1,21.32,25,83,0,4,0,2,1,22
7858,2011/11/29,1,1,21.32,25,83,6.0032,4,0,2,1,17
7859,2011/11/29,2,2,20.5,24.24,88,0,4,0,2,1,5
7860,2011/11/29,3,2,20.5,24.24,88,0,4,0,2,1,2
7861,2011/11/29,4,2,21.32,25,83,22.0028,4,0,2,1,6
7862,2011/11/29,5,1,20.5,24.24,88,19.0012,4,0,2,1,22
7863,2011/11/29,6,1,21.32,25,83,19.0012,4,0,2,1,89
7864,2011/11/29,7,1,21.32,25,77,15.0013,4,0,2,1,342
7865,2011/11/29,8,1,22.14,25.76,77,19.0012,4,0,2,1,449
7866,2011/11/29,9,3,22.96,26.515,73,27.9993,4,0,2,1,202
7867,2011/11/29,10,3,22.96,26.515,73,27.9993,4,0,2,1,36
7868,2011/11/29,11,3,20.5,24.24,88,19.9995,4,0,2,1,11
7869,2011/11/29,12,3,17.22,21.21,82,27.9993,4,0,2,1,18
7870,2011/11/29,13,3,17.22,21.21,77,19.0012,4,0,2,1,22
7871,2011/11/29,14,3,16.4,20.455,94,12.998,4,0,2,1,36
7872,2011/11/29,15,3,16.4,20.455,87,22.0028,4,0,2,1,65
7873,2011/11/29,16,3,16.4,20.455,87,15.0013,4,0,2,1,151
7874,2011/11/29,17,2,16.4,20.455,87,19.9995,4,0,2,1,354
7875,2011/11/29,18,2,16.4,20.455,82,19.9995,4,0,2,1,358
7876,2011/11/29,19,2,16.4,20.455,82,22.0028,4,0,2,1,250
7877,2011/11/29,20,2,15.58,19.695,87,16.9979,4,0,2,1,184
7878,2011/11/29,21,2,15.58,19.695,87,16.9979,4,0,2,1,125
7879,2011/11/29,22,1,15.58,19.695,82,19.9995,4,0,2,1,95
7880,2011/11/29,23,1,14.76,16.665,76,26.0027,4,0,2,1,53
7881,2011/11/30,0,1,14.76,16.665,62,27.9993,4,0,3,1,24
7882,2011/11/30,1,1,13.94,15.15,66,22.0028,4,0,3,1,8
7883,2011/11/30,2,1,13.12,15.91,70,11.0014,4,0,3,1,5
7884,2011/11/30,3,1,13.12,15.91,70,11.0014,4,0,3,1,1
7885,2011/11/30,4,1,12.3,14.395,75,15.0013,4,0,3,1,5
7886,2011/11/30,5,1,11.48,13.635,81,12.998,4,0,3,1,22
7887,2011/11/30,6,1,10.66,13.635,87,7.0015,4,0,3,1,103
7888,2011/11/30,7,1,10.66,13.635,81,7.0015,4,0,3,1,285
7889,2011/11/30,8,1,11.48,13.635,81,12.998,4,0,3,1,478
7890,2011/11/30,9,1,12.3,14.395,75,19.0012,4,0,3,1,193
7891,2011/11/30,10,1,13.94,15.91,66,15.0013,4,0,3,1,110
7892,2011/11/30,11,1,15.58,19.695,54,19.9995,4,0,3,1,122
7893,2011/11/30,12,2,14.76,16.665,53,19.0012,4,0,3,1,160
7894,2011/11/30,13,2,15.58,19.695,43,23.9994,4,0,3,1,147
7895,2011/11/30,14,2,15.58,19.695,43,23.9994,4,0,3,1,112
7896,2011/11/30,15,1,14.76,16.665,46,22.0028,4,0,3,1,115
7897,2011/11/30,16,1,14.76,16.665,46,19.0012,4,0,3,1,226
7898,2011/11/30,17,2,13.94,15.15,49,22.0028,4,0,3,1,380
7899,2011/11/30,18,1,13.94,15.15,49,22.0028,4,0,3,1,376
7900,2011/11/30,19,2,13.12,15.15,57,19.0012,4,0,3,1,279
7901,2011/11/30,20,2,13.12,15.15,57,19.0012,4,0,3,1,190
7902,2011/11/30,21,1,13.12,14.395,53,26.0027,4,0,3,1,135
7903,2011/11/30,22,1,12.3,13.635,56,19.9995,4,0,3,1,87
7904,2011/11/30,23,1,11.48,12.88,52,19.0012,4,0,3,1,50
7905,2011/12/1,0,1,11.48,12.88,52,22.0028,4,0,4,1,20
7906,2011/12/1,1,1,10.66,12.12,60,19.0012,4,0,4,1,10
7907,2011/12/1,2,1,10.66,11.365,56,19.9995,4,0,4,1,9
7908,2011/12/1,3,1,10.66,12.12,56,16.9979,4,0,4,1,7
7909,2011/12/1,4,1,10.66,12.12,56,19.0012,4,0,4,1,1
7910,2011/12/1,5,1,10.66,12.12,56,16.9979,4,0,4,1,24
7911,2011/12/1,6,1,9.84,10.605,65,19.0012,4,0,4,1,97
7912,2011/12/1,7,1,9.84,10.605,65,23.9994,4,0,4,1,276
7913,2011/12/1,8,1,10.66,11.365,60,22.0028,4,0,4,1,477
7914,2011/12/1,9,1,12.3,13.635,52,22.0028,4,0,4,1,224
7915,2011/12/1,10,1,13.12,15.15,53,19.9995,4,0,4,1,93
7916,2011/12/1,11,1,13.94,15.91,49,16.9979,4,0,4,1,102
7917,2011/12/1,12,1,14.76,17.425,46,15.0013,4,0,4,1,148
7918,2011/12/1,13,1,16.4,20.455,40,15.0013,4,0,4,1,154
7919,2011/12/1,14,1,16.4,20.455,40,15.0013,4,0,4,1,150
7920,2011/12/1,15,1,16.4,20.455,40,15.0013,4,0,4,1,154
7921,2011/12/1,16,1,16.4,20.455,40,12.998,4,0,4,1,201
7922,2011/12/1,17,1,14.76,17.425,46,8.9981,4,0,4,1,418
7923,2011/12/1,18,1,14.76,18.18,43,7.0015,4,0,4,1,405
7924,2011/12/1,19,1,13.94,17.425,46,7.0015,4,0,4,1,228
7925,2011/12/1,20,1,13.94,17.425,46,7.0015,4,0,4,1,190
7926,2011/12/1,21,1,12.3,15.91,61,7.0015,4,0,4,1,162
7927,2011/12/1,22,1,12.3,16.665,61,0,4,0,4,1,104
7928,2011/12/1,23,1,10.66,14.395,70,6.0032,4,0,4,1,73
7929,2011/12/2,0,1,10.66,14.395,70,6.0032,4,0,5,1,38
7930,2011/12/2,1,1,9.84,14.395,75,0,4,0,5,1,15
7931,2011/12/2,2,1,9.84,14.395,75,0,4,0,5,1,10
7932,2011/12/2,3,1,9.02,13.635,80,0,4,0,5,1,1
7933,2011/12/2,4,1,9.02,13.635,80,0,4,0,5,1,3
7934,2011/12/2,5,1,9.02,12.88,80,6.0032,4,0,5,1,23
7935,2011/12/2,6,1,9.02,13.635,80,0,4,0,5,1,87
7936,2011/12/2,7,1,9.02,12.88,87,6.0032,4,0,5,1,205
7937,2011/12/2,8,1,9.84,14.395,87,0,4,0,5,1,445
7938,2011/12/2,9,1,11.48,15.91,81,0,4,0,5,1,246
7939,2011/12/2,10,1,12.3,14.395,75,15.0013,4,0,5,1,105
7940,2011/12/2,11,1,13.94,16.665,66,11.0014,4,0,5,1,160
7941,2011/12/2,12,1,14.76,17.425,57,8.9981,4,0,5,1,204
7942,2011/12/2,13,1,16.4,20.455,47,8.9981,4,0,5,1,207
7943,2011/12/2,14,1,17.22,21.21,44,7.0015,4,0,5,1,170
7944,2011/12/2,15,1,17.22,21.21,41,6.0032,4,0,5,1,199
7945,2011/12/2,16,1,17.22,21.21,41,6.0032,4,0,5,1,276
7946,2011/12/2,17,1,17.22,21.21,38,0,4,0,5,1,411
7947,2011/12/2,18,1,16.4,20.455,50,0,4,0,5,1,372
7948,2011/12/2,19,1,13.94,15.91,53,16.9979,4,0,5,1,265
7949,2011/12/2,20,1,15.58,19.695,40,19.0012,4,0,5,1,190
7950,2011/12/2,21,1,13.94,16.665,49,12.998,4,0,5,1,111
7951,2011/12/2,22,1,13.12,15.91,53,12.998,4,0,5,1,102
7952,2011/12/2,23,1,13.12,15.15,53,19.0012,4,0,5,1,95
7953,2011/12/3,0,1,12.3,14.395,56,16.9979,4,0,6,0,75
7954,2011/12/3,1,1,10.66,12.88,65,12.998,4,0,6,0,71
7955,2011/12/3,2,1,10.66,12.88,65,11.0014,4,0,6,0,50
7956,2011/12/3,3,1,9.84,12.12,70,8.9981,4,0,6,0,9
7957,2011/12/3,4,1,9.02,11.365,75,8.9981,4,0,6,0,8
7958,2011/12/3,5,1,9.84,12.88,70,6.0032,4,0,6,0,6
7959,2011/12/3,6,1,9.84,12.88,65,7.0015,4,0,6,0,11
7960,2011/12/3,7,1,9.02,12.88,75,6.0032,4,0,6,0,26
7961,2011/12/3,8,1,9.84,12.88,75,6.0032,4,0,6,0,63
7962,2011/12/3,9,1,10.66,13.635,70,7.0015,4,0,6,0,124
7963,2011/12/3,10,1,13.12,16.665,61,8.9981,4,0,6,0,195
7964,2011/12/3,11,1,13.12,16.665,57,6.0032,4,0,6,0,275
7965,2011/12/3,12,1,14.76,18.94,50,0,4,0,6,0,358
7966,2011/12/3,13,1,14.76,18.18,50,6.0032,4,0,6,0,292
7967,2011/12/3,14,1,14.76,18.94,46,0,4,0,6,0,343
7968,2011/12/3,15,1,15.58,19.695,46,0,4,0,6,0,337
7969,2011/12/3,16,1,15.58,19.695,46,0,4,0,6,0,305
7970,2011/12/3,17,1,14.76,18.94,62,0,4,0,6,0,232
7971,2011/12/3,18,1,13.94,16.665,53,8.9981,4,0,6,0,224
7972,2011/12/3,19,1,12.3,15.91,61,6.0032,4,0,6,0,175
7973,2011/12/3,20,1,12.3,15.91,61,6.0032,4,0,6,0,127
7974,2011/12/3,21,2,12.3,15.91,61,6.0032,4,0,6,0,109
7975,2011/12/3,22,2,13.12,16.665,61,6.0032,4,0,6,0,114
7976,2011/12/3,23,1,12.3,15.15,70,8.9981,4,0,6,0,85
7977,2011/12/4,0,1,12.3,15.91,70,7.0015,4,0,0,0,83
7978,2011/12/4,1,1,12.3,15.91,75,6.0032,4,0,0,0,74
7979,2011/12/4,2,1,10.66,15.15,81,0,4,0,0,0,62
7980,2011/12/4,3,1,11.48,15.91,75,0,4,0,0,0,41
7981,2011/12/4,4,1,10.66,15.15,87,0,4,0,0,0,11
7982,2011/12/4,5,1,10.66,15.15,81,0,4,0,0,0,4
7983,2011/12/4,6,1,9.84,14.395,93,0,4,0,0,0,4
7984,2011/12/4,7,1,10.66,15.15,87,0,4,0,0,0,26
7985,2011/12/4,8,1,10.66,15.15,87,0,4,0,0,0,55
7986,2011/12/4,9,1,12.3,16.665,81,0,4,0,0,0,126
7987,2011/12/4,10,1,13.12,16.665,81,8.9981,4,0,0,0,216
7988,2011/12/4,11,1,13.94,16.665,81,11.0014,4,0,0,0,254
7989,2011/12/4,12,1,14.76,17.425,81,11.0014,4,0,0,0,329
7990,2011/12/4,13,1,16.4,20.455,66,15.0013,4,0,0,0,357
7991,2011/12/4,14,1,17.22,21.21,62,8.9981,4,0,0,0,323
7992,2011/12/4,15,1,17.22,21.21,62,12.998,4,0,0,0,296
7993,2011/12/4,16,1,17.22,21.21,58,15.0013,4,0,0,0,330
7994,2011/12/4,17,1,15.58,19.695,76,8.9981,4,0,0,0,245
7995,2011/12/4,18,1,15.58,19.695,71,0,4,0,0,0,171
7996,2011/12/4,19,1,15.58,19.695,76,0,4,0,0,0,173
7997,2011/12/4,20,1,14.76,17.425,76,8.9981,4,0,0,0,124
7998,2011/12/4,21,1,14.76,18.18,81,7.0015,4,0,0,0,72
7999,2011/12/4,22,1,13.94,17.425,87,7.0015,4,0,0,0,64
8000,2011/12/4,23,1,13.94,17.425,87,7.0015,4,0,0,0,45
8001,2011/12/5,0,1,13.12,16.665,87,6.0032,4,0,1,1,24
8002,2011/12/5,1,1,13.12,17.425,87,0,4,0,1,1,12
8003,2011/12/5,2,1,13.12,17.425,87,0,4,0,1,1,8
8004,2011/12/5,3,1,13.12,17.425,87,0,4,0,1,1,2
8005,2011/12/5,4,1,12.3,15.91,87,7.0015,4,0,1,1,7
8006,2011/12/5,5,1,12.3,15.91,87,7.0015,4,0,1,1,25
8007,2011/12/5,6,1,12.3,15.91,93,6.0032,4,0,1,1,90
8008,2011/12/5,7,1,13.12,17.425,90,0,4,0,1,1,283
8009,2011/12/5,8,1,13.12,17.425,93,0,4,0,1,1,404
8010,2011/12/5,9,2,14.76,18.18,87,6.0032,4,0,1,1,190
8011,2011/12/5,10,2,14.76,18.18,87,6.0032,4,0,1,1,87
8012,2011/12/5,11,2,14.76,18.18,87,6.0032,4,0,1,1,123
8013,2011/12/5,12,2,16.4,20.455,76,7.0015,4,0,1,1,154
8014,2011/12/5,13,2,17.22,21.21,71,6.0032,4,0,1,1,171
8015,2011/12/5,14,2,18.86,22.725,67,0,4,0,1,1,133
8016,2011/12/5,15,2,18.86,22.725,72,6.0032,4,0,1,1,148
8017,2011/12/5,16,1,20.5,24.24,63,6.0032,4,0,1,1,248
8018,2011/12/5,17,1,17.22,21.21,77,0,4,0,1,1,446
8019,2011/12/5,18,1,18.04,21.97,77,0,4,0,1,1,399
8020,2011/12/5,19,2,18.86,22.725,77,0,4,0,1,1,308
8021,2011/12/5,20,2,18.86,22.725,82,7.0015,4,0,1,1,205
8022,2011/12/5,21,2,18.04,21.97,88,6.0032,4,0,1,1,176
8023,2011/12/5,22,2,18.04,21.97,88,8.9981,4,0,1,1,106
8024,2011/12/5,23,2,18.86,22.725,88,8.9981,4,0,1,1,62
8025,2011/12/6,0,2,20.5,24.24,77,19.9995,4,0,2,1,28
8026,2011/12/6,1,2,18.86,22.725,88,19.9995,4,0,2,1,16
8027,2011/12/6,2,2,18.86,22.725,87,12.998,4,0,2,1,3
8028,2011/12/6,3,2,18.86,22.725,87,12.998,4,0,2,1,3
8029,2011/12/6,4,3,18.86,22.725,88,15.0013,4,0,2,1,7
8030,2011/12/6,5,3,18.86,22.725,88,15.0013,4,0,2,1,20
8031,2011/12/6,6,2,18.04,21.97,94,19.0012,4,0,2,1,86
8032,2011/12/6,7,2,18.86,22.725,94,12.998,4,0,2,1,234
8033,2011/12/6,8,2,18.86,22.725,94,12.998,4,0,2,1,414
8034,2011/12/6,9,2,18.86,22.725,94,15.0013,4,0,2,1,204
8035,2011/12/6,10,3,18.86,22.725,94,19.0012,4,0,2,1,50
8036,2011/12/6,11,3,18.86,22.725,94,16.9979,4,0,2,1,32
8037,2011/12/6,12,3,18.86,22.725,100,15.0013,4,0,2,1,55
8038,2011/12/6,13,3,18.86,22.725,100,12.998,4,0,2,1,71
8039,2011/12/6,14,3,19.68,23.485,100,15.0013,4,0,2,1,75
8040,2011/12/6,15,3,20.5,24.24,100,12.998,4,0,2,1,45
8041,2011/12/6,16,3,18.86,22.725,100,16.9979,4,0,2,1,88
8042,2011/12/6,17,2,18.86,22.725,100,15.0013,4,0,2,1,262
8043,2011/12/6,18,2,18.86,22.725,100,19.0012,4,0,2,1,304
8044,2011/12/6,19,3,18.86,22.725,100,19.9995,4,0,2,1,233
8045,2011/12/6,20,3,18.86,22.725,100,19.9995,4,0,2,1,110
8046,2011/12/6,21,2,18.04,21.97,100,12.998,4,0,2,1,114
8047,2011/12/6,22,3,18.86,22.725,100,11.0014,4,0,2,1,87
8048,2011/12/6,23,3,18.86,22.725,100,11.0014,4,0,2,1,53
8049,2011/12/7,0,1,18.04,21.97,100,12.998,4,0,3,1,33
8050,2011/12/7,1,2,18.86,22.725,100,16.9979,4,0,3,1,13
8051,2011/12/7,2,3,18.86,22.725,100,15.0013,4,0,3,1,6
8052,2011/12/7,3,3,18.86,22.725,100,15.0013,4,0,3,1,3
8053,2011/12/7,4,3,18.86,22.725,100,11.0014,4,0,3,1,1
8054,2011/12/7,5,3,18.86,22.725,100,11.0014,4,0,3,1,3
8055,2011/12/7,6,3,19.68,23.485,100,27.9993,4,0,3,1,18
8056,2011/12/7,7,3,18.04,21.97,100,7.0015,4,0,3,1,46
8057,2011/12/7,8,3,18.04,21.97,100,0,4,0,3,1,86
8058,2011/12/7,9,3,18.04,21.97,100,16.9979,4,0,3,1,64
8059,2011/12/7,10,3,18.04,21.97,100,6.0032,4,0,3,1,33
8060,2011/12/7,11,3,18.04,21.97,100,6.0032,4,0,3,1,50
8061,2011/12/7,12,3,18.04,21.97,100,8.9981,4,0,3,1,33
8062,2011/12/7,13,3,18.04,21.97,100,12.998,4,0,3,1,33
8063,2011/12/7,14,3,18.04,21.97,100,12.998,4,0,3,1,25
8064,2011/12/7,15,3,17.22,21.21,94,15.0013,4,0,3,1,30
8065,2011/12/7,16,3,17.22,21.21,94,12.998,4,0,3,1,31
8066,2011/12/7,17,3,16.4,20.455,100,22.0028,4,0,3,1,52
8067,2011/12/7,18,3,16.4,20.455,94,19.9995,4,0,3,1,51
8068,2011/12/7,19,3,13.94,14.395,87,43.0006,4,0,3,1,33
8069,2011/12/7,20,3,13.94,14.395,87,43.0006,4,0,3,1,26
8070,2011/12/7,21,3,12.3,12.88,87,35.0008,4,0,3,1,6
8071,2011/12/7,22,3,9.84,9.85,93,30.0026,4,0,3,1,13
8072,2011/12/7,23,1,9.84,10.605,93,26.0027,4,0,3,1,16
8073,2011/12/8,0,2,10.66,11.365,87,19.9995,4,0,4,1,21
8074,2011/12/8,1,1,10.66,11.365,81,23.9994,4,0,4,1,7
8075,2011/12/8,2,1,11.48,13.635,65,15.0013,4,0,4,1,4
8076,2011/12/8,3,1,10.66,11.365,60,19.9995,4,0,4,1,1
8077,2011/12/8,4,2,9.84,9.85,60,31.0009,4,0,4,1,2
8078,2011/12/8,5,1,9.02,10.605,64,15.0013,4,0,4,1,12
8079,2011/12/8,6,1,9.02,10.605,55,19.0012,4,0,4,1,71
8080,2011/12/8,7,1,9.02,10.605,60,15.0013,4,0,4,1,244
8081,2011/12/8,8,1,9.02,10.605,55,19.0012,4,0,4,1,429
8082,2011/12/8,9,1,9.84,10.605,52,26.0027,4,0,4,1,225
8083,2011/12/8,10,1,10.66,11.365,52,22.0028,4,0,4,1,110
8084,2011/12/8,11,1,11.48,13.635,52,16.9979,4,0,4,1,106
8085,2011/12/8,12,1,11.48,12.88,52,22.0028,4,0,4,1,156
8086,2011/12/8,13,1,12.3,13.635,49,23.9994,4,0,4,1,124
8087,2011/12/8,14,1,13.12,15.15,45,16.9979,4,0,4,1,137
8088,2011/12/8,15,1,13.12,16.665,45,8.9981,4,0,4,1,117
8089,2011/12/8,16,1,13.12,15.91,45,12.998,4,0,4,1,208
8090,2011/12/8,17,1,12.3,15.91,49,7.0015,4,0,4,1,331
8091,2011/12/8,18,1,11.48,13.635,52,15.0013,4,0,4,1,318
8092,2011/12/8,19,1,10.66,13.635,56,7.0015,4,0,4,1,232
8093,2011/12/8,20,1,10.66,13.635,60,7.0015,4,0,4,1,175
8094,2011/12/8,21,1,11.48,15.15,61,6.0032,4,0,4,1,139
8095,2011/12/8,22,1,10.66,13.635,65,8.9981,4,0,4,1,92
8096,2011/12/8,23,1,9.84,12.88,70,7.0015,4,0,4,1,61
8097,2011/12/9,0,1,9.84,14.395,65,0,4,0,5,1,34
8098,2011/12/9,1,1,9.84,14.395,65,0,4,0,5,1,14
8099,2011/12/9,2,1,9.84,14.395,70,0,4,0,5,1,12
8100,2011/12/9,3,1,9.02,13.635,80,0,4,0,5,1,6
8101,2011/12/9,4,1,9.02,13.635,80,0,4,0,5,1,2
8102,2011/12/9,5,1,9.02,13.635,80,0,4,0,5,1,20
8103,2011/12/9,6,1,9.02,12.88,80,6.0032,4,0,5,1,63
8104,2011/12/9,7,1,9.02,12.88,75,6.0032,4,0,5,1,199
8105,2011/12/9,8,1,9.84,14.395,81,0,4,0,5,1,385
8106,2011/12/9,9,1,10.66,14.395,81,6.0032,4,0,5,1,264
8107,2011/12/9,10,2,12.3,15.15,70,11.0014,4,0,5,1,126
8108,2011/12/9,11,1,13.12,15.15,70,16.9979,4,0,5,1,136
8109,2011/12/9,12,1,14.76,16.665,57,19.9995,4,0,5,1,173
8110,2011/12/9,13,1,15.58,19.695,50,12.998,4,0,5,1,168
8111,2011/12/9,14,1,15.58,19.695,46,19.0012,4,0,5,1,187
8112,2011/12/9,15,1,15.58,19.695,46,19.0012,4,0,5,1,189
8113,2011/12/9,16,1,14.76,17.425,62,8.9981,4,0,5,1,250
8114,2011/12/9,17,1,13.94,17.425,66,7.0015,4,0,5,1,362
8115,2011/12/9,18,1,13.94,18.18,61,0,4,0,5,1,318
8116,2011/12/9,19,1,13.94,18.18,61,0,4,0,5,1,199
8117,2011/12/9,20,1,12.3,16.665,81,0,4,0,5,1,150
8118,2011/12/9,21,1,12.3,16.665,75,0,4,0,5,1,140
8119,2011/12/9,22,1,11.48,15.91,87,0,4,0,5,1,129
8120,2011/12/9,23,1,11.48,15.91,81,0,4,0,5,1,94
8121,2011/12/10,0,2,10.66,13.635,81,7.0015,4,0,6,0,77
8122,2011/12/10,1,2,10.66,12.88,70,11.0014,4,0,6,0,66
8123,2011/12/10,2,2,11.48,15.15,61,6.0032,4,0,6,0,60
8124,2011/12/10,3,2,11.48,15.15,61,6.0032,4,0,6,0,25
8125,2011/12/10,4,2,10.66,13.635,65,7.0015,4,0,6,0,3
8126,2011/12/10,5,1,10.66,12.88,60,11.0014,4,0,6,0,6
8127,2011/12/10,6,1,9.84,12.88,65,7.0015,4,0,6,0,11
8128,2011/12/10,7,1,9.84,11.365,65,12.998,4,0,6,0,11
8129,2011/12/10,8,1,10.66,13.635,65,8.9981,4,0,6,0,73
8130,2011/12/10,9,1,11.48,12.88,61,19.0012,4,0,6,0,149
8131,2011/12/10,10,1,13.12,15.15,57,16.9979,4,0,6,0,192
8132,2011/12/10,11,1,13.12,14.395,53,27.9993,4,0,6,0,236
